,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice
1190,1324.0,902406020.0,20.0,rm,65.0,9750.0,pave,none,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1story,5.0,6.0,1959.0,1959.0,gable,compshg,metalsd,metalsd,brkface,164.0,ta,ta,cblock,ta,ta,no,rec,200.0,unf,0.0,784.0,984.0,gasa,gd,y,sbrkr,984.0,0.0,0.0,984.0,1.0,0.0,1.0,0.0,2.0,1.0,fa,5.0,typ,0.0,none,detchd,1959.0,unf,1.0,308.0,ta,ta,n,0.0,0.0,0.0,0.0,0.0,0.0,none,none,none,0.0,6.0,2008.0,wd ,110000.0
1191,1986.0,902205130.0,30.0,rm,50.0,6000.0,pave,none,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1story,4.0,4.0,1920.0,1950.0,hip,compshg,metalsd,metalsd,none,0.0,ta,ta,pconc,ta,ta,no,alq,250.0,unf,0.0,710.0,960.0,gasa,gd,y,fusea,960.0,0.0,0.0,960.0,0.0,0.0,1.0,0.0,2.0,1.0,fa,5.0,typ,0.0,none,detchd,1997.0,unf,1.0,308.0,ta,ta,y,0.0,0.0,168.0,0.0,0.0,0.0,none,none,none,0.0,7.0,2007.0,wd ,108500.0
1192,307.0,911204090.0,20.0,c (all),66.0,8712.0,grvl,none,reg,bnk,allpub,inside,mod,idotrr,norm,norm,1fam,1story,5.0,5.0,1952.0,1952.0,hip,compshg,wd sdng,wd sdng,none,0.0,fa,ta,cblock,ta,ta,av,unf,0.0,unf,0.0,540.0,540.0,gasa,ta,n,fusea,1044.0,0.0,0.0,1044.0,0.0,0.0,1.0,0.0,2.0,1.0,fa,4.0,typ,0.0,none,basment,1952.0,unf,2.0,504.0,ta,ta,n,0.0,0.0,0.0,0.0,0.0,0.0,none,none,shed,54.0,6.0,2010.0,wd ,55993.0
1193,180.0,902206220.0,50.0,rm,69.0,11851.0,pave,none,reg,lvl,allpub,inside,gtl,oldtown,artery,norm,1fam,1.5fin,5.0,7.0,1948.0,2009.0,gable,compshg,vinylsd,vinylsd,none,0.0,ta,gd,brktil,ta,ta,no,blq,780.0,unf,0.0,247.0,1027.0,gasa,ex,y,sbrkr,1027.0,606.0,0.0,1633.0,0.0,0.0,1.0,0.0,3.0,1.0,gd,7.0,typ,1.0,gd,detchd,1948.0,unf,1.0,240.0,ta,ta,y,0.0,100.0,126.0,0.0,0.0,0.0,none,none,none,0.0,6.0,2010.0,wd ,129000.0
1194,2896.0,916402125.0,20.0,rl,54.0,13811.0,pave,none,ir1,lvl,allpub,inside,gtl,timber,norm,norm,1fam,1story,6.0,6.0,1987.0,1987.0,gable,compshg,hdboard,hdboard,brkface,72.0,ta,ta,cblock,gd,gd,no,glq,980.0,lwq,40.0,92.0,1112.0,gasa,gd,y,sbrkr,1137.0,0.0,0.0,1137.0,1.0,0.0,2.0,0.0,2.0,1.0,gd,5.0,typ,1.0,ta,attchd,1987.0,unf,2.0,551.0,ta,ta,y,125.0,0.0,0.0,0.0,0.0,0.0,none,none,none,0.0,7.0,2006.0,wd ,176000.0
1195,668.0,535402090.0,20.0,rl,83.0,10143.0,pave,none,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,6.0,7.0,1963.0,1963.0,gable,compshg,hdboard,hdboard,brkface,295.0,ta,ta,cblock,ta,ta,no,rec,384.0,unf,0.0,996.0,1380.0,gasa,fa,y,sbrkr,1380.0,0.0,0.0,1380.0,0.0,0.0,1.0,1.0,3.0,1.0,ta,6.0,typ,0.0,none,attchd,1963.0,unf,1.0,364.0,ta,ta,y,0.0,0.0,0.0,0.0,216.0,0.0,none,gdwo,none,0.0,6.0,2009.0,wd ,154000.0
1196,1582.0,916402215.0,20.0,rl,93.0,18265.0,pave,none,reg,lvl,allpub,corner,gtl,timber,norm,norm,1fam,1story,6.0,5.0,1986.0,1986.0,gable,compshg,plywood,hdboard,brkface,228.0,gd,gd,cblock,gd,gd,av,glq,920.0,rec,60.0,276.0,1256.0,gasa,ex,y,sbrkr,1256.0,0.0,0.0,1256.0,0.0,0.0,2.0,0.0,3.0,1.0,gd,6.0,typ,1.0,fa,attchd,1986.0,unf,2.0,578.0,ta,ta,y,282.0,0.0,0.0,0.0,0.0,0.0,none,none,none,0.0,3.0,2008.0,wd ,180000.0
1197,2285.0,923225050.0,120.0,rm,44.0,4224.0,pave,none,reg,lvl,allpub,inside,gtl,meadowv,norm,norm,twnhse,1story,5.0,5.0,1976.0,1976.0,gable,compshg,cemntbd,cmentbd,none,0.0,ta,ta,pconc,gd,ta,no,alq,874.0,unf,0.0,268.0,1142.0,gasa,ta,y,sbrkr,1142.0,0.0,0.0,1142.0,1.0,0.0,1.0,1.0,3.0,1.0,ta,6.0,typ,1.0,po,attchd,1976.0,fin,2.0,528.0,ta,ta,y,536.0,90.0,0.0,0.0,0.0,0.0,none,mnprv,none,0.0,8.0,2007.0,wd ,134000.0
1198,2079.0,905426010.0,20.0,rl,84.0,12615.0,pave,none,reg,lvl,allpub,corner,gtl,edwards,norm,norm,1fam,1story,6.0,7.0,1950.0,2001.0,gable,compshg,wdshing,wd shng,none,0.0,ta,ta,cblock,ta,gd,av,alq,477.0,unf,0.0,725.0,1202.0,gasa,ta,y,sbrkr,2158.0,0.0,0.0,2158.0,1.0,0.0,2.0,0.0,4.0,1.0,gd,7.0,typ,1.0,gd,attchd,1950.0,unf,2.0,576.0,ta,ta,y,0.0,29.0,39.0,0.0,0.0,0.0,none,mnprv,none,0.0,6.0,2007.0,wd ,243000.0
1199,2272.0,916475020.0,20.0,rl,85.0,14536.0,pave,none,reg,lvl,allpub,inside,gtl,timber,norm,norm,1fam,1story,8.0,5.0,2002.0,2003.0,hip,compshg,vinylsd,vinylsd,brkface,236.0,gd,ta,pconc,gd,ta,av,glq,1300.0,unf,0.0,316.0,1616.0,gasa,ex,y,sbrkr,1629.0,0.0,0.0,1629.0,1.0,0.0,2.0,0.0,3.0,1.0,gd,9.0,typ,1.0,gd,attchd,2002.0,fin,3.0,808.0,ta,ta,y,0.0,252.0,0.0,0.0,0.0,0.0,none,none,none,0.0,11.0,2007.0,wd ,270000.0
1200,2250.0,914452190.0,20.0,rl,71.0,9187.0,pave,none,reg,bnk,allpub,corner,gtl,mitchel,norm,norm,1fam,1story,6.0,5.0,1983.0,1983.0,gable,compshg,vinylsd,vinylsd,none,0.0,ta,gd,pconc,ta,ta,no,alq,336.0,unf,0.0,748.0,1084.0,gasa,ta,y,sbrkr,1080.0,0.0,0.0,1080.0,0.0,0.0,1.0,1.0,3.0,1.0,ta,5.0,typ,0.0,none,attchd,1983.0,unf,2.0,484.0,ta,ta,y,120.0,0.0,158.0,0.0,0.0,0.0,none,none,none,0.0,6.0,2007.0,wd ,134000.0
1201,502.0,528365070.0,60.0,rl,90.0,9900.0,pave,none,reg,low,allpub,inside,mod,noridge,norm,norm,1fam,2story,7.0,5.0,1993.0,1993.0,gable,compshg,hdboard,hdboard,brkface,256.0,gd,ta,pconc,gd,ta,gd,glq,987.0,unf,0.0,360.0,1347.0,gasa,ex,y,sbrkr,1372.0,1274.0,0.0,2646.0,1.0,0.0,2.0,1.0,4.0,1.0,gd,9.0,typ,1.0,ta,attchd,1993.0,rfn,3.0,656.0,ta,ta,y,340.0,60.0,144.0,0.0,0.0,0.0,none,none,none,0.0,4.0,2009.0,wd ,260000.0
1202,2166.0,907420060.0,60.0,rl,64.0,8333.0,pave,none,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,2story,7.0,5.0,2006.0,2006.0,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,738.0,738.0,gasa,gd,y,sbrkr,738.0,753.0,0.0,1491.0,0.0,0.0,2.0,1.0,3.0,1.0,gd,7.0,typ,1.0,gd,attchd,2006.0,rfn,2.0,484.0,ta,ta,y,100.0,30.0,0.0,0.0,0.0,0.0,none,none,none,0.0,5.0,2007.0,wd ,168675.0
1203,1622.0,527158090.0,80.0,rl,63.0,10147.0,pave,none,ir1,lvl,allpub,culdsac,gtl,gilbert,norm,norm,1fam,slvl,6.0,5.0,1994.0,1994.0,gable,compshg,hdboard,hdboard,brkface,32.0,ta,ta,pconc,gd,ta,no,lwq,186.0,unf,0.0,206.0,392.0,gasa,gd,y,sbrkr,924.0,770.0,0.0,1694.0,0.0,0.0,2.0,1.0,3.0,1.0,ta,7.0,typ,1.0,ta,builtin,1994.0,fin,2.0,398.0,ta,ta,y,256.0,64.0,0.0,0.0,0.0,0.0,none,mnprv,none,0.0,3.0,2007.0,wd ,160000.0
1204,1299.0,902136110.0,50.0,rm,44.0,5914.0,pave,grvl,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1.5fin,5.0,9.0,1890.0,1996.0,gable,compshg,wd sdng,hdboard,none,0.0,ta,ta,brktil,fa,ta,no,unf,0.0,unf,0.0,684.0,684.0,gasa,gd,y,sbrkr,684.0,396.0,0.0,1080.0,0.0,0.0,1.0,0.0,3.0,1.0,gd,5.0,typ,0.0,none,none,0.0,none,0.0,0.0,none,none,n,0.0,165.0,30.0,0.0,0.0,0.0,none,none,none,0.0,9.0,2008.0,wd ,95000.0
1205,832.0,906392130.0,60.0,rl,79.0,11646.0,pave,none,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,2story,6.0,5.0,2005.0,2006.0,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,704.0,704.0,gasa,ex,y,sbrkr,704.0,718.0,0.0,1422.0,0.0,0.0,2.0,1.0,3.0,1.0,gd,7.0,typ,1.0,gd,attchd,2005.0,fin,2.0,440.0,ta,ta,y,36.0,28.0,0.0,0.0,0.0,0.0,none,none,none,0.0,7.0,2009.0,wd ,173000.0
1206,2470.0,528488130.0,20.0,fv,60.0,7200.0,pave,pave,reg,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,1story,7.0,5.0,2006.0,2006.0,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,gd,no,unf,0.0,unf,0.0,1293.0,1293.0,gasa,ex,y,sbrkr,1301.0,0.0,0.0,1301.0,1.0,0.0,2.0,0.0,2.0,1.0,gd,5.0,typ,1.0,gd,attchd,2006.0,rfn,2.0,572.0,ta,ta,y,216.0,121.0,0.0,0.0,0.0,0.0,none,none,none,0.0,8.0,2006.0,new,187750.0
1207,1017.0,527301170.0,60.0,rl,46.0,20544.0,pave,none,ir1,lvl,allpub,culdsac,gtl,nwames,norm,norm,1fam,2story,7.0,6.0,1986.0,1991.0,gable,compshg,plywood,plywood,brkface,123.0,ta,gd,cblock,gd,ta,no,unf,0.0,unf,0.0,791.0,791.0,gasa,gd,y,sbrkr,1236.0,857.0,0.0,2093.0,0.0,0.0,2.0,1.0,3.0,1.0,ta,7.0,typ,1.0,ta,attchd,1986.0,fin,2.0,542.0,ta,ta,y,364.0,63.0,0.0,0.0,0.0,0.0,none,mnprv,none,0.0,11.0,2008.0,wd ,215000.0
1208,1384.0,905107380.0,20.0,rl,70.0,9981.0,pave,none,ir1,lvl,allpub,corner,gtl,sawyer,norm,norm,1fam,1story,5.0,5.0,1967.0,1967.0,gable,compshg,metalsd,metalsd,brkface,340.0,ta,ta,cblock,ta,ta,mn,blq,221.0,unf,0.0,852.0,1073.0,gasa,gd,y,sbrkr,1073.0,0.0,0.0,1073.0,0.0,0.0,1.0,0.0,3.0,1.0,ta,6.0,typ,0.0,none,attchd,1967.0,rfn,1.0,270.0,ta,ta,y,0.0,90.0,0.0,0.0,0.0,0.0,none,mnprv,none,0.0,3.0,2008.0,wd ,120000.0
1209,1790.0,528439080.0,20.0,rl,70.0,8251.0,pave,none,reg,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,1story,7.0,5.0,2005.0,2006.0,gable,compshg,vinylsd,vinylsd,brkface,143.0,gd,ta,pconc,gd,gd,av,glq,778.0,unf,0.0,716.0,1494.0,gasa,ex,y,sbrkr,1506.0,0.0,0.0,1506.0,1.0,0.0,2.0,0.0,3.0,1.0,gd,7.0,typ,1.0,gd,attchd,2005.0,rfn,2.0,672.0,ta,ta,y,192.0,35.0,0.0,0.0,0.0,0.0,none,none,none,0.0,4.0,2007.0,wd ,249000.0
1210,2530.0,534175100.0,20.0,rl,78.0,10140.0,pave,none,reg,lvl,allpub,inside,gtl,nwames,rran,norm,1fam,1story,7.0,6.0,1967.0,1967.0,hip,compshg,hdboard,hdboard,brkface,264.0,ta,ta,cblock,ta,ta,no,blq,553.0,lwq,68.0,713.0,1334.0,gasa,gd,y,sbrkr,1334.0,0.0,0.0,1334.0,1.0,0.0,2.0,0.0,3.0,1.0,ta,7.0,typ,0.0,none,attchd,1967.0,rfn,2.0,477.0,ta,ta,y,0.0,20.0,35.0,0.0,264.0,0.0,none,none,none,0.0,4.0,2006.0,wd ,164500.0
1211,2893.0,916252170.0,120.0,rm,70.0,8239.0,pave,none,ir1,lvl,allpub,inside,gtl,grnhill,norm,norm,twnhse,1story,7.0,5.0,1986.0,1986.0,gable,compshg,brkface,wd sdng,none,0.0,gd,ta,cblock,none,none,none,none,0.0,none,0.0,0.0,0.0,gasa,gd,y,sbrkr,1295.0,0.0,0.0,1295.0,0.0,0.0,2.0,0.0,2.0,1.0,gd,5.0,typ,0.0,none,attchd,1986.0,rfn,1.0,312.0,ta,ta,y,0.0,0.0,0.0,0.0,0.0,0.0,none,none,none,0.0,11.0,2006.0,wd ,230000.0
1212,2027.0,903426010.0,70.0,rm,60.0,5700.0,pave,none,ir1,lvl,allpub,corner,gtl,oldtown,feedr,norm,1fam,2story,7.0,6.0,1929.0,1990.0,gable,compshg,wd sdng,wd shng,none,0.0,ta,ta,brktil,ta,ta,no,rec,336.0,unf,0.0,336.0,672.0,gasa,gd,n,fusea,672.0,672.0,0.0,1344.0,1.0,0.0,1.0,1.0,3.0,1.0,gd,6.0,typ,1.0,gd,attchd,1979.0,unf,2.0,456.0,ta,ta,y,0.0,0.0,70.0,0.0,0.0,0.0,none,gdprv,none,0.0,9.0,2007.0,wd ,140000.0
1213,683.0,535452140.0,20.0,rl,60.0,7200.0,pave,none,reg,lvl,allpub,corner,gtl,names,norm,norm,1fam,1story,5.0,7.0,1952.0,1952.0,gable,compshg,metalsd,metalsd,none,0.0,ta,gd,cblock,ta,gd,no,alq,630.0,blq,102.0,0.0,732.0,gasa,ta,y,sbrkr,732.0,0.0,0.0,732.0,1.0,0.0,1.0,0.0,2.0,1.0,ta,4.0,typ,0.0,none,detchd,1952.0,unf,1.0,240.0,ta,ta,y,0.0,68.0,0.0,0.0,0.0,0.0,none,none,none,0.0,9.0,2009.0,wd ,118900.0
1214,823.0,906378110.0,20.0,rl,71.0,9178.0,pave,none,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,8.0,5.0,2008.0,2008.0,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,1468.0,1468.0,gasa,ex,y,sbrkr,1468.0,0.0,0.0,1468.0,0.0,0.0,2.0,0.0,3.0,1.0,gd,6.0,typ,1.0,gd,attchd,2008.0,rfn,3.0,904.0,ta,ta,y,192.0,142.0,0.0,0.0,0.0,0.0,none,none,none,0.0,6.0,2009.0,wd ,239900.0
1215,2374.0,527452070.0,120.0,rl,53.0,4043.0,pave,none,reg,lvl,allpub,inside,gtl,npkvill,norm,norm,twnhse,1story,6.0,5.0,1975.0,1975.0,gable,compshg,plywood,plywood,none,0.0,ta,ta,cblock,gd,ta,no,alq,727.0,blq,156.0,186.0,1069.0,gasa,gd,y,sbrkr,1069.0,0.0,0.0,1069.0,0.0,1.0,2.0,0.0,2.0,1.0,ta,4.0,typ,1.0,po,attchd,1975.0,rfn,2.0,440.0,ta,ta,y,0.0,55.0,0.0,0.0,225.0,0.0,none,none,none,0.0,7.0,2006.0,wd ,146300.0
1216,1594.0,923225080.0,120.0,rm,21.0,4224.0,pave,none,reg,lvl,allpub,inside,gtl,meadowv,norm,norm,twnhse,1story,5.0,6.0,1975.0,1975.0,gable,compshg,cemntbd,cmentbd,none,0.0,ta,ta,pconc,gd,ta,no,glq,769.0,unf,0.0,271.0,1040.0,gasa,gd,y,sbrkr,1040.0,0.0,0.0,1040.0,0.0,0.0,1.0,0.0,3.0,1.0,ta,6.0,typ,0.0,none,attchd,1975.0,unf,2.0,499.0,ta,ta,y,0.0,100.0,0.0,0.0,0.0,0.0,none,none,none,0.0,6.0,2008.0,wd ,124000.0
1217,2049.0,905100060.0,190.0,rl,75.0,11235.0,pave,none,reg,lvl,allpub,inside,gtl,sawyer,norm,norm,2fmcon,sfoyer,5.0,5.0,1963.0,1963.0,gable,compshg,hdboard,hdboard,none,0.0,ta,ta,cblock,gd,ta,av,alq,925.0,unf,0.0,0.0,925.0,gasa,ta,y,sbrkr,999.0,0.0,0.0,999.0,1.0,0.0,1.0,0.0,3.0,1.0,ta,6.0,typ,0.0,none,detchd,1963.0,unf,1.0,308.0,ta,ta,y,40.0,176.0,0.0,0.0,0.0,0.0,none,mnprv,none,0.0,3.0,2007.0,wd ,130000.0
1218,1813.0,531385070.0,20.0,rl,65.0,8450.0,pave,none,reg,lvl,allpub,inside,gtl,sawyerw,norm,norm,1fam,1story,7.0,5.0,2000.0,2001.0,gable,compshg,vinylsd,vinylsd,brkface,108.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1349.0,1349.0,gasa,ex,y,sbrkr,1349.0,0.0,0.0,1349.0,0.0,0.0,2.0,0.0,3.0,1.0,ta,6.0,typ,0.0,none,attchd,2000.0,unf,2.0,539.0,ta,ta,y,120.0,55.0,0.0,0.0,0.0,0.0,none,gdprv,none,0.0,12.0,2007.0,wd ,179000.0
1219,365.0,527180100.0,20.0,rl,99.0,11851.0,pave,none,reg,lvl,allpub,corner,gtl,gilbert,norm,norm,1fam,1story,7.0,5.0,1990.0,1990.0,gable,compshg,hdboard,hdboard,none,0.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1424.0,1424.0,gasa,ex,y,sbrkr,1442.0,0.0,0.0,1442.0,0.0,0.0,2.0,0.0,3.0,1.0,ta,5.0,typ,0.0,none,attchd,1990.0,rfn,2.0,500.0,ta,ta,y,0.0,34.0,0.0,508.0,0.0,0.0,none,none,none,0.0,5.0,2009.0,wd ,180500.0
1220,176.0,902125160.0,30.0,rm,47.0,4608.0,pave,none,reg,lvl,allpub,corner,gtl,oldtown,artery,norm,1fam,1story,4.0,6.0,1945.0,1950.0,gable,compshg,metalsd,metalsd,none,0.0,ta,gd,cblock,ta,ta,no,unf,0.0,unf,0.0,747.0,747.0,gasa,ta,y,sbrkr,747.0,0.0,0.0,747.0,0.0,0.0,1.0,0.0,2.0,1.0,ta,4.0,typ,0.0,none,attchd,1945.0,unf,1.0,220.0,ta,ta,y,0.0,0.0,0.0,0.0,0.0,0.0,none,none,none,0.0,6.0,2010.0,wd ,80000.0
1221,510.0,528435030.0,20.0,rl,78.0,9262.0,pave,none,reg,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,1story,8.0,5.0,2008.0,2009.0,gable,compshg,cemntbd,cmentbd,stone,194.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1573.0,1573.0,gasa,ex,y,sbrkr,1578.0,0.0,0.0,1578.0,0.0,0.0,2.0,0.0,3.0,1.0,ex,7.0,typ,1.0,gd,attchd,2008.0,fin,3.0,840.0,ta,ta,y,0.0,36.0,0.0,0.0,0.0,0.0,none,none,none,0.0,5.0,2009.0,new,287090.0
1222,1326.0,902427045.0,20.0,rm,70.0,12702.0,pave,none,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1story,5.0,5.0,1956.0,1956.0,gable,compshg,brkface,brkface,none,0.0,ta,ta,pconc,none,none,none,none,0.0,none,0.0,0.0,0.0,gasa,gd,y,fusea,882.0,0.0,0.0,882.0,0.0,0.0,1.0,0.0,2.0,1.0,ta,4.0,typ,0.0,none,detchd,1956.0,unf,1.0,308.0,ta,ta,y,0.0,45.0,0.0,0.0,0.0,0.0,none,none,none,0.0,12.0,2008.0,wd ,97000.0
1223,2423.0,528228360.0,120.0,rl,43.0,2938.0,pave,none,reg,lvl,allpub,inside,gtl,blmngtn,norm,norm,twnhse,1story,7.0,5.0,2002.0,2002.0,gable,compshg,vinylsd,vinylsd,brkface,40.0,gd,ta,pconc,gd,ta,av,glq,1038.0,unf,0.0,330.0,1368.0,gasa,ex,y,sbrkr,1511.0,0.0,0.0,1511.0,1.0,0.0,2.0,0.0,2.0,1.0,gd,5.0,typ,1.0,ta,attchd,2002.0,fin,2.0,398.0,ta,ta,y,130.0,30.0,0.0,0.0,0.0,0.0,none,none,none,0.0,5.0,2006.0,wd ,246990.0
1224,1631.0,527175130.0,20.0,rl,160.0,18160.0,grvl,none,reg,lvl,allpub,inside,gtl,gilbert,norm,norm,1fam,1story,6.0,6.0,1964.0,1964.0,gable,compshg,hdboard,hdboard,brkcmn,138.0,ta,ta,cblock,ta,ta,av,blq,550.0,unf,0.0,752.0,1302.0,gasa,fa,y,sbrkr,1128.0,0.0,0.0,1128.0,1.0,0.0,1.0,0.0,3.0,1.0,ta,6.0,typ,1.0,ta,attchd,1964.0,unf,2.0,480.0,ta,ta,p,0.0,108.0,246.0,0.0,0.0,0.0,none,mnprv,none,0.0,3.0,2007.0,wd ,154204.0
1225,1263.0,535425060.0,20.0,rl,76.0,11355.0,pave,none,ir1,lvl,allpub,corner,gtl,names,norm,norm,1fam,1story,7.0,7.0,1958.0,2001.0,gable,tar&grv,hdboard,hdboard,brkface,125.0,ta,ta,cblock,ta,ta,no,blq,637.0,unf,0.0,675.0,1312.0,gasa,ex,y,sbrkr,1312.0,0.0,0.0,1312.0,0.0,0.0,1.0,1.0,3.0,1.0,ta,6.0,typ,1.0,gd,attchd,1958.0,rfn,2.0,495.0,ta,ta,y,0.0,304.0,144.0,0.0,0.0,0.0,none,mnprv,othr,6500.0,4.0,2008.0,wd ,186000.0
1226,1046.0,527451550.0,160.0,rm,21.0,1680.0,pave,none,reg,lvl,allpub,inside,gtl,brdale,norm,norm,twnhs,2story,5.0,5.0,1972.0,1972.0,gable,compshg,hdboard,hdboard,brkface,356.0,ta,ta,cblock,ta,ta,no,rec,350.0,unf,0.0,280.0,630.0,gasa,ta,y,sbrkr,630.0,672.0,0.0,1302.0,0.0,0.0,2.0,1.0,3.0,1.0,ta,6.0,typ,0.0,none,detchd,1972.0,unf,1.0,264.0,ta,ta,y,0.0,0.0,0.0,0.0,0.0,0.0,none,none,none,0.0,12.0,2008.0,wd ,111750.0
1227,47.0,528176010.0,20.0,rl,110.0,14300.0,pave,none,reg,hls,allpub,inside,mod,nridght,norm,norm,1fam,1story,9.0,5.0,2003.0,2004.0,hip,compshg,vinylsd,vinylsd,brkface,1095.0,ex,ta,pconc,ex,ta,gd,glq,1373.0,unf,0.0,1473.0,2846.0,gasa,ex,y,sbrkr,2696.0,0.0,0.0,2696.0,1.0,0.0,2.0,1.0,3.0,1.0,ex,10.0,typ,2.0,gd,attchd,2003.0,fin,3.0,958.0,ta,ta,y,220.0,150.0,0.0,0.0,0.0,0.0,none,none,none,0.0,6.0,2010.0,wd ,500000.0
1228,1424.0,906378190.0,60.0,rl,65.0,10616.0,pave,none,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,2story,7.0,5.0,2007.0,2007.0,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,628.0,628.0,gasa,ex,y,sbrkr,628.0,728.0,0.0,1356.0,0.0,0.0,2.0,1.0,3.0,1.0,gd,6.0,typ,1.0,gd,builtin,2007.0,fin,2.0,484.0,ta,ta,y,100.0,24.0,0.0,0.0,0.0,0.0,none,none,none,0.0,3.0,2008.0,new,177439.0
1229,429.0,528108070.0,60.0,rl,96.0,11308.0,pave,none,ir1,lvl,allpub,inside,gtl,nridght,norm,norm,1fam,2story,9.0,5.0,2008.0,2008.0,gable,compshg,vinylsd,vinylsd,stone,154.0,ex,ta,pconc,ex,ta,av,glq,936.0,unf,0.0,168.0,1104.0,gasa,ex,y,sbrkr,1130.0,1054.0,0.0,2184.0,1.0,0.0,2.0,1.0,3.0,1.0,ex,10.0,typ,1.0,gd,attchd,2008.0,fin,3.0,836.0,ta,ta,y,0.0,102.0,0.0,0.0,0.0,0.0,none,none,none,0.0,7.0,2009.0,wd ,335000.0
1230,1031.0,527359070.0,60.0,rl,80.0,10480.0,pave,none,reg,lvl,allpub,inside,gtl,nwames,norm,norm,1fam,2story,7.0,6.0,1976.0,1976.0,hip,compshg,plywood,plywood,brkface,660.0,ta,ta,cblock,ta,ta,no,alq,403.0,unf,0.0,400.0,803.0,gasa,ta,y,sbrkr,1098.0,866.0,0.0,1964.0,0.0,0.0,2.0,1.0,4.0,1.0,ta,8.0,typ,1.0,gd,attchd,1976.0,rfn,2.0,483.0,ta,ta,y,0.0,69.0,0.0,0.0,0.0,0.0,none,none,none,0.0,9.0,2008.0,wd ,205000.0
1231,1635.0,527184110.0,120.0,rl,35.0,5118.0,pave,none,ir1,hls,allpub,inside,gtl,stonebr,norm,norm,twnhse,1story,8.0,5.0,1990.0,1990.0,gable,compshg,cemntbd,cmentbd,none,0.0,gd,ta,pconc,gd,ta,gd,glq,926.0,unf,0.0,386.0,1312.0,gasa,gd,y,sbrkr,1321.0,0.0,0.0,1321.0,1.0,0.0,1.0,0.0,1.0,1.0,gd,4.0,typ,1.0,ta,attchd,1990.0,rfn,2.0,484.0,ta,ta,y,0.0,64.0,140.0,0.0,0.0,0.0,none,none,none,0.0,8.0,2007.0,wd ,212000.0
1232,309.0,911370510.0,120.0,rm,44.0,3811.0,pave,none,ir1,hls,allpub,corner,mod,crawfor,artery,norm,twnhse,1story,8.0,5.0,2004.0,2005.0,hip,compshg,cemntbd,cmentbd,stone,186.0,gd,ta,pconc,ex,ta,gd,glq,1373.0,unf,0.0,221.0,1594.0,gasa,ex,y,sbrkr,1646.0,0.0,0.0,1646.0,1.0,1.0,2.0,0.0,2.0,1.0,gd,5.0,typ,1.0,gd,attchd,2004.0,fin,2.0,525.0,ta,ta,y,128.0,53.0,0.0,0.0,155.0,0.0,none,none,none,0.0,5.0,2010.0,wd ,246000.0
